pulsaciones_media, gsr_media, temperatura_media, pulsaciones_mediana, gsr_mediana, temperatura_mediana, pulsaciones_std, gsr_std, temperatura_std, pulsaciones_min, gsr_min, temperatura_min, pulsaciones_max, gsr_max, temperatura_max, pulsaciones_minmax, gsr_minmax, temperatura_minmax, pulsaciones_skew, gsr_skew, temperatura_skew, pulsaciones_kurt, gsr_kurt, temperatura_kurt
53.603566501014946,7.325194276006587,33.15332723416778,53.64472088060881,7.325828100505628,33.290000915527344,0.37938132063207974,0.042875997625019445,0.43440154882644927,53.226402282714844,7.275696603875411,31.92221144626015,54.061641893888776,7.377780086115787,33.29315888254266,0.8352396111739306,0.10208348224037535,1.3709474362825091,0.5862871133757092,-0.06422565506964653,-0.24471678711852254,0.6991346594775465,0.4433719073901745,0.27476579109472554,1
55.276864242553756,7.373666976627539,33.316527838456025,55.281678651508535,7.372756719589233,33.31684363515753,0.2950926050644795,0.02056505979911404,0.007753353522968428,54.960350839715254,7.341032630518863,33.307896061947474,55.701769778603,7.393288060238487,33.3257912083676,0.7414189388877461,0.05225542971962371,0.017895146420130834,0.3897906647647152,-0.3020174355474505,0.17462991438881253,1.3707655362416564,-0.08902449286780723,1.454350161115882,1
57.210387761969336,7.491919334311245,33.339368278101844,57.21841310199938,7.496113262678447,33.33947352359169,0.3387221832751059,0.03797831939535617,0.005350959394367736,56.71339717664217,7.449656561801308,33.33210553620991,57.55954882973119,7.54250252874274,33.344736199629935,0.8461516530890224,0.09284596694143236,0.012630663420022054,-0.35853042164320426,0.11507551111395921,-0.2682499766961123,1.3910697923277544,-0.4410698696854068,0.9614997314715984,1
56.00921899895918,7.601871377543399,33.37684121382859,56.019769969739414,7.600657714040656,33.37736752158717,0.2794875068286784,0.03448076377001043,0.00854127856308966,55.54851190667404,7.554167295757093,33.36578850997122,56.279273786042864,7.633932590484619,33.38578876696135,0.730761879368833,0.07976529472752701,0.020000256990134198,-0.08876078260977548,-0.21187923334798578,-0.06462135595307768,2.4371184124056375,0.17050451517046178,0.9806323845332432,1
84.59913635253906,3.6408306824533523,33.75778965197113,84.59913635253906,3.6427860510976693,33.7573685897024,0.0,0.015362373735316164,0.007864374949343786,84.59913635253906,3.6254237702018335,33.74894734432823,84.59913635253906,3.6613620080445943,33.76684249074835,0.0,0.035938237842760824,0.017895146420127468,0.0,0.4913348018893582,-0.033674401657314994,0.0,0.01736422685300931,1.313104189042862,0
84.87252699199465,3.8590489550640594,33.844526049965324,84.86783559698807,3.8606874189878764,33.844210273341126,0.06857267621844108,0.017624612552575726,0.011424526036919371,84.79145130358245,3.8350176936701725,33.82999962254574,84.94421989039371,3.876715170709711,33.85631561279297,0.15276858681126645,0.041697477039538355,0.0263159902472275,0.10181431037160665,-0.3282089056615203,-0.16710665761160037,0.41605128893650256,0.28091556493112163,0.450060530656301,0
89.91373347232228,4.5482238907563035,33.92357912565531,89.96757828561883,4.55226553113837,33.925263354652806,0.6730439939468107,0.04507949124445244,0.009462521594041354,89.16183391370271,4.486917483179193,33.91000004818565,90.78104280170642,4.59445837924355,33.9331582721911,1.6192088880036994,0.10754089606435681,0.023158224005447817,0.19416997374653733,0.14882965299953688,0.24823662380483802,2.128521540266498,-0.2940583271679938,1.1521885069816116,0
91.34105080052429,4.791494488716123,34.061473384656345,91.4386389882941,4.7964844327223926,34.06263130589535,0.6304065625883606,0.047321431148196744,0.015342491418889197,90.2179762187757,4.702414901633012,34.035262659976354,91.90354959588302,4.83209941261693,34.07526297318308,1.6855733771073185,0.12968451098391884,0.040000313206722864,-0.2783839655121963,-0.15270236360025508,-0.358491048505669,1.185828261576578,0.08457563209053914,2.5108303017256652,0
83.33921079133695,4.745308159527026,34.14747368661977,83.38479112323962,4.751933775450054,34.15000002007736,0.38038526069702006,0.030663522623446564,0.014386466563670618,82.88134685315583,4.673608265425029,34.119473909076895,83.83719394081517,4.763733386993408,34.15842076351768,0.9558470876593339,0.09012512156837865,0.038946854440789845,0.4536338650200807,-0.12342127765620232,-0.166435666325446,1.6709763673224605,0.3738299368601487,1.9007116004300755,0
81.91803339907999,4.9672823140495685,34.223788934004894,81.87798309326172,4.97683424698679,34.22684157522101,0.3346015751533649,0.054145887885258266,0.013174357207596308,81.52522839997944,4.874471250333284,34.19526250738846,82.44287912469161,5.019346513246235,34.23315750925165,0.917650724712171,0.14487526291295102,0.03789500186317846,0.185099363613188,-0.13399744990860635,-0.11792401117352921,1.0932374709068213,-0.22035875106345842,1.5437281107073952,0
82.70936725014124,6.158615419739166,34.47631558870012,82.70386123657227,6.181947908903423,34.480526171232526,0.23624233016929894,0.14767526215623009,0.030411712910336234,82.4345598722759,5.950779651340685,34.427894592285156,83.01649314478824,6.3293965490240796,34.50578930503443,0.5819332725123355,0.37861689768339457,0.07789471274928006,-0.07738520785124825,-0.36277283435748753,-0.08785760490120448,0.7973378047196582,0.9127943837006407,1.3544807549344837,0
82.70879926179586,6.891427377650623,34.732631301879884,82.62475144235711,6.911686583569176,34.73736813193873,0.36943561265193847,0.09319429726811787,0.020534270339137718,82.24000187924034,6.679561803215428,34.68052593030428,83.18888172350432,6.947954880563836,34.74157875462582,0.9488798442639803,0.26839307734840795,0.06105282432154605,-0.14452531635704693,-0.16914121196532741,-0.38567358377488603,1.9296577252827523,-0.44745315000332087,0.681256713211267,0
84.11711253115996,6.622619464522909,34.802106154592394,84.07464398835835,6.637337646986309,34.80684300472862,0.14974781767660575,0.07069969537362158,0.02436005652625172,83.93414788497121,6.457420411862825,34.74473772550884,84.30004963121917,6.671151939191316,34.81631650422749,0.3659017462479441,0.2137315273284912,0.07157877871864646,-0.487614472206728,-0.07045410950943443,-0.14095551273104429,2.5301082299602844,0.9548499214918934,1.2075725026852058,0
85.41340396278775,7.615318256930295,34.87442022624771,85.38280587447316,7.635267006723504,34.87999916076661,0.43988177321004884,0.18885548835369104,0.023484712963359272,84.82062932064659,7.3119031630064315,34.81420958669562,85.89289695338199,7.78602943922344,34.884736111289584,1.072267632735403,0.47412627621700887,0.07052652459395559,-0.5244794803468616,-0.1321420406604289,-0.2818229603165835,1.609327515624722,-0.146659723214852,0.6963506829614129,0
88.12248796161857,8.377591538429254,34.925158229627115,88.1851722315738,8.395401603297183,34.93157928868344,0.3289723013711967,0.17352669693193115,0.024985282520633936,87.69242015637849,8.063384294509888,34.86263174759714,88.51190024928043,8.51619557330483,34.93736889487818,0.8194800929019349,0.45281127879494115,0.07473714728104254,-0.26184280006104144,-0.0336966870766414,-0.12729446396540922,-0.04073119508869004,-0.2751635341938295,2.026483619762994,0
85.67142311544977,8.455197293618145,34.96964746363023,85.65943190630745,8.479676471037024,34.977647444781134,0.3113703451215514,0.188345480439204,0.03365733982064739,85.15668801700367,8.107339844984168,34.89235350664924,85.95921729592716,8.635898085201488,34.98882361019359,0.8025292789234835,0.5285582402173211,0.0964701035443466,-0.32080909565199406,-0.0798019674451791,-0.06407660537408255,0.8678016150821957,0.4476020337203582,0.8377203154006375,0
83.6952923021819,5.923249834462222,34.200599492223596,83.71385634572883,5.935818132601287,34.35157906381708,0.21263745869121453,0.06370508388035835,0.48192306349666125,83.47006546823602,5.8594465255737305,32.839152913344535,83.99342105263158,6.008750990817421,34.358420723362975,0.5233555843955592,0.14930446524369098,1.5192678100184391,0.7419854651003553,0.07240318860159688,-0.231056419021986,1.7431852518925088,0.0016584513921060774,2.9592815708460147,1
82.35178427445254,6.224021688260529,34.4237896567897,82.35602649889495,6.231103897094727,34.42368437114515,0.4000433531752197,0.04722402911935871,0.00712679522121199,81.87062675074527,6.160627666272615,34.41315801520096,82.8527996665553,6.281307170265599,34.43000030517578,0.9821729158100329,0.12067950399298398,0.01684228997481534,-0.2074116150351483,0.1350518190698636,-0.34653238141528586,0.5440239368376455,0.3091970483668046,0.8261613856064813,1
79.67771108526948,6.51722583519785,34.49600000883402,79.7133375469007,6.514735723796644,34.496315805535566,0.4003281287625697,0.06584852370329985,0.009153421635115153,79.18700649863796,6.420154621726589,34.48157902767784,80.25669258519223,6.586884724466424,34.503684194464434,1.0696860865542763,0.16673010273983555,0.02210516678659801,0.3800668707457161,-0.23524355293751337,-0.244718071043871,0.5266920202451223,-0.024818818049704556,0.2939044038670434,1
80.77592994288392,6.674443904977093,34.599895156057265,80.77383543315686,6.67974883631656,34.60052670930561,0.25515101834027587,0.0467831731774144,0.01285601674737252,80.49760517321135,6.583647702869616,34.577368686073704,81.16947133917557,6.717473858281186,34.61105326602333,0.671866165964227,0.13382615541156928,0.03368457994962806,0.3724862431595313,-0.05725669821364656,-0.5107958113491055,1.719624234265279,-0.42246607536931335,2.0516830013669534,1
97.65589338603773,1.8049775643715322,33.04221068934388,97.71670552303917,1.799320836379928,33.04157909594084,0.31886241389094466,0.3223249528749888,0.02151871082015407,97.15769235711349,1.497180370074746,33.02157914011102,98.044727526213,2.1176426461652706,33.064737018785976,0.8870351690995056,0.6204622760905247,0.043157878674958884,-0.4403199364643768,0.08996200608905935,0.16734276579407847,1.7474086976776775,-0.4634556563543144,0.7997163748417279,0
91.77119999935755,1.9272543636738861,33.05852576807925,91.71065962942023,1.9300607824943172,33.05842048243473,0.7328581010181423,0.33999057520506704,0.024065748779160866,90.82808645148026,1.6033703739215668,33.034210205078125,92.69489127711246,2.257762525034578,33.08157830489309,1.8668048256321963,0.6543921511130113,0.04736809981496748,0.054652757267536094,0.06773434362902982,-0.16496566794289932,-0.35178558903100743,0.025098321909402154,-0.2781847105583873,0
87.89262173301296,2.11396012111616,33.07789463243986,87.82161411486175,2.117650917265564,33.07789461236251,0.3873296756721341,0.37551200332337836,0.027949924330612927,87.4820102892424,1.736725087963829,33.048947384482936,88.58037045127467,2.474344195896073,33.103684074000306,1.098360162032278,0.7376191079322446,0.05473668951737253,0.4900514741554733,-0.14078677391891523,-0.3073911790556606,1.5669312919627676,-0.34571138611462415,0.39144736842046735,0
90.22580606560963,2.2310190758569837,33.08936857926215,90.21687256662469,2.2367768732487763,33.08894749691612,0.3286227998245961,0.3933893045093168,0.03274667666887733,89.91450219405324,1.8347958851311552,33.0542106628418,90.80405626798931,2.6071088616000977,33.120526564748666,0.88955407393606,0.7723129764689427,0.06631590190686677,-0.31003420159740724,-0.1426785963458617,-0.33822305043775885,0.8687586406605305,-0.1745182013485335,0.5350881087613517,0
87.16774014924685,2.3614359258968203,33.11179014507093,87.107319681268,2.363100849263566,33.112105921695104,0.38135933352467233,0.4220853391491034,0.03394174545706354,86.82229293020148,1.931148989371171,33.07526377627724,87.7816720259817,2.7597949304863025,33.14263233385588,0.9593790957802221,0.8286459411151315,0.06736855757863898,0.1572004158634612,-0.01679022625093537,-0.3073911790557048,1.1595538714203903,-0.19818146054270547,0.39144736842070266,0
86.8340365359658,2.4243003951238546,33.12231670178862,86.77038594296104,2.430118529983845,33.12315880624872,0.32771145927844747,0.4279758981350433,0.038167539121225245,86.59477796052632,1.980232372830965,33.08157971030787,87.48458500912315,2.8189241937116574,33.15947482460424,0.8898070485968339,0.8386918208806923,0.07789511429636402,0.1560918195352433,-0.18561817202283828,0.010134417606913774,1.3505535311200485,-0.3652261594622756,0.4646635305121166,0
88.65994391190382,2.6100823171485765,33.1715795416581,88.53437704789012,2.698347290340615,33.178947950664316,0.6853731837541832,0.5381724026116399,0.05208366765714771,87.92923375179893,2.072241339979595,33.117369200053965,89.77232400994552,3.248501551533608,33.23105300100226,1.8430902581465871,1.1762602115540128,0.11368380094829209,0.3048644942853796,-0.1957016369293321,-0.15530761706827087,1.6190267716312898,0.5883546147659772,0.7470418174033611,0
89.48671766582292,2.409699671455707,33.20547461258737,89.4650888944927,2.41021933737456,33.20684302480597,0.17411630702349087,0.43449912566706395,0.05243379694906647,89.35709421258224,1.9552823955585297,33.14473764519943,89.88286992123253,2.814988906838392,33.25210631521124,0.5257757086502878,0.8597065112798622,0.10736867001182342,-0.17165543290064073,-0.08163641096463758,-0.3300425958617002,0.3160489374836237,-0.12937485411634186,0.49827226282138354,0
87.34112982498961,2.5324043731303205,33.21621017456057,87.25729289807771,2.5422948102564797,33.21842063100714,0.39549857028398827,0.48709463588480745,0.05459744922929879,87.02897162186473,2.0250934636416402,33.1531578867059,88.03824856406764,3.001132355316689,33.26473617553711,1.0092769422029193,0.9760388916750488,0.11157828883120664,0.4853522330590857,-0.09768491984073348,-0.12563569242887804,0.6215928051726043,-0.008530821953494895,0.12195647368818402,0
87.56159607736674,2.914264900369669,33.22210504632247,87.49189838610198,2.921782964717989,33.22473656503778,0.4699421811779309,0.5389867515194839,0.05646705982321167,87.19433192202919,2.3351635014834375,33.15631585372122,88.39269296746505,3.4105675522434082,33.27315742091129,1.1983610454358553,1.0754040507599711,0.11684156719006952,0.2544901664683741,-0.07981505983179372,-0.19161107335544766,0.33760404751225703,-0.3041850919675571,-0.2695670494036886,0
90.0819534703306,3.1199748044882565,33.227789025557655,90.04470022101151,3.140894219058713,33.22894688656456,0.3660726250740639,0.5781295312828514,0.05962585487089601,89.77116032650596,2.488099834587621,33.15842076351768,90.71501480905633,3.651377394403282,33.2826311211837,0.9438544825503701,1.1632775598156608,0.124210357666019,0.07464124499582317,-0.03942924324256134,-0.1375024845628732,0.38629480598782867,-0.28698920167705455,0.005969824826458739,0
91.15558837890629,5.5021544271893825,33.47999938964844,90.99849166870118,5.5517747265286745,33.487999343872076,0.5156172445264674,0.8130154785335523,0.09065170224467993,90.94033203125,4.426894112862646,33.34599990844727,92.52666320800782,6.1760969161987305,33.549999237060554,1.586331176757818,1.7492028033360838,0.2039993286132841,1.7309094672738201,-0.849632990884719,-0.6324555320336479,4.126976913352623,1.0269094561688032,1.4857142857141783,0
91.48448044626326,2.564962780411894,32.97881610948887,91.4831876252827,2.6971424608736445,33.163683841103,0.20706480586673962,0.8065864045032314,0.6141429073756369,91.22197281686883,1.6055360660447102,31.33605903607646,91.76306634200246,3.5587269200110123,33.23526261982165,0.5410935251336394,1.953190853966302,1.8992035837451882,-0.16303381325681712,-0.01668135019927067,-0.16638228755894405,0.4667359467373606,0.9206353353782943,2.152005659015063,1
89.98932354575707,2.772431560061675,33.17442110965123,90.01368773610969,2.8588756113558222,33.18157898752313,0.3185876351538794,0.720985335670734,0.06533985242612186,89.55834720009251,1.9804111670114493,33.10263161910208,90.37137483295642,3.7250401666878084,33.26052635594418,0.8130276328638983,1.7446289996763593,0.15789473684210414,-0.11500728687477325,0.12248441638066902,-0.07835964322244471,0.8227122806546461,1.5849423764588177,1.553335259614198,1
87.86354410271893,2.6933991941623363,33.176947483263525,87.96385935733193,2.7770250073487035,33.184736954538444,0.3831875074217789,0.7002695367597698,0.06779551180256217,87.38122518439042,1.9305861260938018,33.10263161910208,88.36838411030017,3.623030293046644,33.26578963430304,0.9871589259097451,1.692444166952842,0.16315801520096554,-0.4066776489766623,0.22351493707974404,-0.13969608409730422,0.7059342084338237,1.8081882038400638,1.718917830290178,1
88.55034891764329,2.7996769406263624,33.211556137932675,88.5523493025038,2.883977458294895,33.22055615319146,0.453333160847575,0.7282059869467784,0.07507146738508268,88.00845252143012,2.0045342933283083,33.127778159247505,89.23977703518338,3.7578388734513686,33.31000073750814,1.2313245137532551,1.7533045801230602,0.1822225782606321,0.27596598567643277,-0.03541834168034449,-0.15202226259803736,2.8421972550411434,1.355987330658451,1.9142279519047984,1
87.11219594855059,1.8735547937844932,32.30231672588147,87.1135573136179,1.872287182431472,32.3015799271433,0.2425695390856956,0.011325086656062024,0.007548111742214081,86.74402417634663,1.8612629739861737,32.29315888254266,87.35760538201583,1.8864129969948216,32.31000097174393,0.6135812056692023,0.025150023008647705,0.016842089201276916,-0.191355133211467,-0.20127756647044998,-0.24276982310205691,1.1715891501308442,-0.2215980563797368,0.7063305585375148,0
83.42662614521223,1.8563880763555818,32.40315760562298,83.42682045384457,1.8562060249479193,32.40368391338148,0.3082840334504761,0.007009169016722415,0.008803879630630345,83.06078017385383,1.848586866730138,32.39105224609375,83.77726022820724,1.864499437181573,32.41210515875565,0.7164800543534128,0.015912570451435265,0.021052912661901166,0.20932801952567037,0.1959721708493488,-0.30739117905567054,0.734876605416105,-0.23323562611496632,1.6295649838888893,0
77.10151327032791,1.815102944248598,32.482105757060744,77.03292425055253,1.8156153842022544,32.48263208489669,0.28189957671576965,0.0057076659888188,0.012278353252647891,76.81228758159436,1.8088727624792802,32.46263243022718,77.57563540810033,1.822829986873426,32.49315803929379,0.7633478265059622,0.013957224394145951,0.030525609066612214,-0.17944835096783424,0.29580800947736513,-0.19748803610686566,0.49675274851967327,-0.01865479069080285,1.0787626839129987,0
77.34225736919214,1.7876199810128464,32.585473773354,77.28098558124744,1.7891505548828526,32.58736851340846,0.7240145150462526,0.011510000704224387,0.0089723022469209,76.66124725341797,1.7744853433809782,32.567894785027754,78.52646275570518,1.8040180394524021,32.59210546393143,1.8652155022872121,0.029532696071423992,0.02421067890368085,0.7482714353428083,0.0992771708770322,-0.2600557286321062,2.2858555490886294,0.16854071602194595,1.1490668635862145,0
78.6372281927811,1.8575140802483807,32.68242048966253,78.56359823126542,1.8663873860710545,32.68315736871017,0.33140002184954015,0.036391437062597856,0.01576667914283685,78.31728724429482,1.8223580121994019,32.65315748515882,79.24228106046978,1.9108887534392507,32.69526250738846,0.9249938161749589,0.08853074123984883,0.04210502222964713,0.27899625056548266,0.4537645119793641,-0.3235361816631099,1.2160674361261015,0.6660622070445307,1.5907229959853946,0
80.54905925549959,1.9386548995971655,32.772211094906396,80.48648794073807,1.9383649637824611,32.77368475261488,0.5358957867802859,0.011416162206143478,0.014690187838799447,79.94870677747224,1.922688364982605,32.742632012618216,81.30764890971936,1.9539741465919895,32.78263232582494,1.3589421322471218,0.031285781609384784,0.04000031320672324,-0.3862017823315215,0.04798812034683091,-0.35472662947904193,1.0411497156028213,-0.08377756696784364,1.9555921052626912,0
77.55785373888502,2.1377326651623356,32.97758012068897,77.53830618607371,2.1381123818849264,32.9821064597682,0.4921907594493679,0.04950479351159861,0.02653791036068819,77.11389521548622,2.0707044224990043,32.93315887451172,78.42584509598582,2.1881243555169356,33.00158028853567,1.3119498804995888,0.11741993301793152,0.06842141402395335,0.5080062005426552,-0.45135397411003236,0.011980208235903464,0.7324084649920182,0.5477222517121719,1.616554098024191,0
80.96508471840303,2.6020800954417167,33.1670520581697,80.97732503790604,2.602362268849423,33.17105202925833,0.34186243196567534,0.06387711093297509,0.019593389983964038,80.68767828690379,2.5124002130408036,33.12052616320158,81.57774714419716,2.6667853656568026,33.17947267231188,0.8900688572933799,0.15438515261599892,0.05894650911029867,0.44976219838544235,-0.06663614909163929,0.03943205872066153,0.6361290634524447,-0.5361057502202141,1.87383567159896,0
79.62825397692234,2.7950493649432557,33.24105254725405,79.58122313650031,2.7965036630630493,33.246315705148795,0.283257093687213,0.0389270609710657,0.025752396590243084,79.38376657586349,2.728660144303974,33.18473655299137,80.16482584100021,2.8269466600920024,33.2573685897024,0.7810592651367188,0.09828651578802813,0.0726320367110403,-0.10325453253025559,-0.30836505254683133,-0.0881532616054535,2.070920448587122,0.1509344724092832,2.055182599354016,0
78.31764695016956,2.83764255799745,33.298106103194385,78.32128966482063,2.841679284447118,33.302106154592416,0.3720957352639497,0.024603319982156657,0.023353997777559195,78.01657586348684,2.783882316790129,33.242632614938834,78.95652088366057,2.853242886693854,33.3121058815404,0.9399450201737253,0.06936056990372508,0.06947326660156102,0.295861100284734,-0.3203384749705116,-0.038925962590357806,0.6420922462046167,0.09641055766192143,1.7388418949191093,0
79.80272267659514,2.8110684553782104,33.369777276780894,79.74208513895671,2.8047034475538464,33.375555038452156,0.2866989920179524,0.04637281618898199,0.025192817900233724,79.52983050876193,2.743090523613824,33.30888854132758,80.34825812445746,2.8674773110283747,33.38333257039388,0.8184276156955295,0.12438678741455078,0.07444402906629814,0.3089514332316651,-0.21958416364792274,-0.14836167456767185,0.7633038105371805,1.135363482284697,1.3053757412397018,0
76.86174617566554,1.9620518113437462,32.726021654982304,76.83406588905736,1.9617618761564557,32.88842040614078,0.1711472183470533,0.00673393496741521,0.5201073039172991,76.62733419317948,1.954850673675537,31.258643288361398,77.0816317106548,1.9704935927140086,32.89736797935085,0.4542975174753289,0.015642919038471478,1.6387246909894444,-0.4980318952783078,0.13163058645996528,-0.1919154950847715,1.4646803933615018,-0.8586146156613725,2.0205409210198972,1
78.96413662559102,1.9303344745385067,32.95610612568099,78.91585580926193,1.9302737932456167,32.9557903691342,0.28591519096860407,0.005779676456648538,0.0042698152595781495,78.4807213231137,1.9245762699528741,32.95000076293945,79.25305858411286,1.9379266751439947,32.96052711888363,0.7723372609991777,0.01335040519112055,0.01052635594418137,-0.7432391158673866,0.10212476289532438,-0.1746299143885892,2.773770851768594,0.21983139733196574,0.8810418904407811,1
79.22864632857474,1.9378929834616803,33.01842039007895,79.2262625443308,1.9391403700176038,33.01894669783743,0.1532005811661737,0.011363877077579656,0.011549372983793776,78.97495992560135,1.9270710568679006,33.00157868234735,79.36792554353413,1.9541764384821843,33.029998779296875,0.3929656179327714,0.027105381614283493,0.02842009694952452,-0.5958564761378866,0.2403053294513296,-0.1739353886372008,1.7724749054869946,0.1473997780966964,1.240105031313023,1
80.76048696417554,2.027050752388803,33.08063153718648,80.7664027966951,2.026794527706347,33.08157890721371,0.39041131388264616,0.014756015823759997,0.006033981629830804,80.18142579731189,2.0104773672003495,33.06789458425421,81.19537514134457,2.0457413071080257,33.08473687422903,1.0139493440326892,0.035263939907676296,0.01684228997481459,-0.30845364417026805,0.30007669015994853,-0.20557686868424288,1.9550321559281476,0.114077662414112,1.3488520408154876,1
75.62876044825502,39.530703514500715,32.04568376039203,75.63729938707854,39.52882013822857,32.045262688084655,0.23187408422095449,0.09178788794655168,0.007869857843692396,75.42452320299651,39.42528513858193,32.03631521526136,75.97161543996711,39.64368278101871,32.05421016090795,0.5470922369706003,0.21839764243678042,0.017894945646588667,0.6463755408219433,0.17520689663965705,-0.10181431037145867,0.5580045800064258,0.03655695276512569,1.1128155209441675,0
76.24043579101561,41.25634074964025,32.18936846883675,76.24858635350277,41.26441182588276,32.19105268779554,0.06613478467054713,0.09532270258584657,0.007547029181120744,76.17772473787007,41.074009343197474,32.17736846522281,76.35361641331723,41.33940405594675,32.19736842105263,0.17589167544716283,0.26539471274928045,0.019999955829821697,-0.45755043403570117,-0.3023764440411323,-0.08908990333126611,3.340705448540329,0.16679746875336662,0.20128708150799038,0
