pulsaciones, gsr, temperatura
84.59913635253906,3.592047691345215,33.75,0
84.59913635253906,3.592047691345215,33.75,0
84.59913635253906,3.592047691345215,33.75,0
84.59913635253906,3.592047691345215,33.709999084472656,0
84.59913635253906,3.592047691345215,33.709999084472656,0
84.59913635253906,3.592047691345215,33.709999084472656,0
84.59913635253906,3.592047691345215,33.709999084472656,0
84.59913635253906,3.563863515853882,33.709999084472656,0
84.59913635253906,3.563863515853882,33.709999084472656,0
84.59913635253906,3.563863515853882,33.709999084472656,0
84.59913635253906,3.563863515853882,33.709999084472656,0
84.59913635253906,3.563863515853882,33.709999084472656,0
84.59913635253906,3.563863515853882,33.709999084472656,0
84.59913635253906,3.563863515853882,33.72999954223633,0
84.59913635253906,3.563863515853882,33.72999954223633,0
84.59913635253906,3.5561769008636475,33.72999954223633,0
84.59913635253906,3.5561769008636475,33.72999954223633,0
84.59913635253906,3.5561769008636475,33.72999954223633,0
84.59913635253906,3.5561769008636475,33.72999954223633,0
84.59913635253906,3.5561769008636475,33.72999954223633,0
84.59913635253906,3.5561769008636475,33.72999954223633,0
84.59913635253906,3.5561769008636475,33.72999954223633,0
84.59913635253906,3.5830800533294678,33.72999954223633,0
84.59913635253906,3.5830800533294678,33.75,0
84.59913635253906,3.5830800533294678,33.75,0
84.59913635253906,3.5830800533294678,33.75,0
84.59913635253906,3.5830800533294678,33.75,0
84.59913635253906,3.5830800533294678,33.75,0
84.59913635253906,3.5830800533294678,33.75,0
84.59913635253906,3.6496973037719727,33.75,0
84.59913635253906,3.6496973037719727,33.75,0
84.59913635253906,3.6496973037719727,33.75,0
84.59913635253906,3.6496973037719727,33.790000915527344,0
84.59913635253906,3.6496973037719727,33.790000915527344,0
84.59913635253906,3.6496973037719727,33.790000915527344,0
84.59913635253906,3.6496973037719727,33.790000915527344,0
84.59913635253906,3.6599459648132324,33.790000915527344,0
84.59913635253906,3.6599459648132324,33.790000915527344,0
84.59913635253906,3.6599459648132324,33.790000915527344,0
84.59913635253906,3.6599459648132324,33.790000915527344,0
84.59913635253906,3.6599459648132324,33.790000915527344,0
84.59913635253906,3.6599459648132324,33.790000915527344,0
84.59913635253906,3.6599459648132324,33.77000045776367,0
84.59913635253906,3.6599459648132324,33.77000045776367,0
